lowercase_lemma,count,type,subtypes,DBpedia_URL,Wikipage,min_relevance,max_relevance,median_relevance,avg_relevance,stdev_relevance,sentiment_labels,min_sentiment_score,max_sentiment_score,median_sentiment_score,avg_sentiment_score,stdev_sentiment_score,min_emotion_sadness,max_emotion_sadness,median_emotion_sadness,avg_emotion_sadness,stdev_emotion_sadness,min_emotion_fear,max_emotion_fear,median_emotion_fear,avg_emotion_fear,stdev_emotion_fear,min_emotion_joy,max_emotion_joy,median_emotion_joy,avg_emotion_joy,stdev_emotion_joy,min_emotion_anger,max_emotion_anger,median_emotion_anger,avg_emotion_anger,stdev_emotion_anger,min_emotion_disgust,max_emotion_disgust,median_emotion_disgust,avg_emotion_disgust,stdev_emotion_disgust
quetta,1,['Location'],['City'],['http://dbpedia.org/resource/Quetta'],['http://en.wikipedia.org/wiki/Quetta'],0.299646,0.299646,0.299646,0.299646,,['neutral'],0.0,0.0,0.0,0.0,,0.345094,0.345094,0.345094,0.345094,,0.116051,0.116051,0.116051,0.116051,,0.060641999999999995,0.060641999999999995,0.060641999999999995,0.060641999999999995,,0.16612000000000002,0.16612000000000002,0.16612000000000002,0.16612000000000002,,0.222788,0.222788,0.222788,,
quintero,1,['Person'],['NONE'],['NONE'],['NONE'],0.308503,0.308503,0.308503,0.308503,,['neutral'],0.0,0.0,0.0,0.0,,0.29021399999999997,0.29021399999999997,0.29021399999999997,0.29021399999999997,,0.14031,0.14031,0.14031,0.14031,,0.320333,0.320333,0.320333,0.320333,,0.044976,0.044976,0.044976,0.044976,,0.149819,0.149819,0.149819,,
rajoy,4,['Person'],['NONE'],['NONE'],['NONE'],0.18069000000000002,0.655609,0.2091225,0.313636,0.22850358514619995,['neutral' 'negative'],-0.37593200000000004,0.0,0.0,-0.09398300000000001,0.18796600000000002,0.305374,0.65668,0.368639,0.424833,0.1574899220183099,0.041749,0.145518,0.0788765,0.08625500000000001,0.04831946265567669,0.021822,0.10708800000000004,0.0557955,0.06012525000000001,0.036331418537082584,0.087171,0.34589899999999996,0.2371225,0.22682875,0.1077088256253095,0.217581,0.6139760000000001,0.493873,,0.16853346911988534
rapido,1,['Person'],['NONE'],['NONE'],['NONE'],0.213377,0.213377,0.213377,0.213377,,['neutral'],0.0,0.0,0.0,0.0,,0.274642,0.274642,0.274642,0.274642,,0.100879,0.100879,0.100879,0.100879,,0.402307,0.402307,0.402307,0.402307,,0.06504700000000001,0.06504700000000001,0.06504700000000001,0.06504700000000001,,0.079552,0.079552,0.079552,,
raquel,1,['Person'],['NONE'],['NONE'],['NONE'],0.545864,0.545864,0.545864,0.545864,,['negative'],-0.666797,-0.666797,-0.666797,-0.666797,,0.16636099999999998,0.16636099999999998,0.16636099999999998,0.16636099999999998,,0.038651,0.038651,0.038651,0.038651,,0.035475,0.035475,0.035475,0.035475,,0.22753,0.22753,0.22753,0.22753,,0.47516899999999995,0.47516899999999995,0.47516899999999995,,
ray significative,1,['Person'],['NONE'],['NONE'],['NONE'],0.18417999999999998,0.18417999999999998,0.18417999999999998,0.18417999999999998,,['negative'],-0.442912,-0.442912,-0.442912,-0.442912,,0.419422,0.419422,0.419422,0.419422,,0.193071,0.193071,0.193071,0.193071,,0.30181199999999997,0.30181199999999997,0.30181199999999997,0.30181199999999997,,0.127575,0.127575,0.127575,0.127575,,0.132629,0.132629,0.132629,,
re-bond,1,['Location'],['City'],['NONE'],['NONE'],0.146123,0.146123,0.146123,0.146123,,['positive'],0.659736,0.659736,0.659736,0.659736,,0.004575,0.004575,0.004575,0.004575,,0.062901,0.062901,0.062901,0.062901,,0.5301060000000001,0.5301060000000001,0.5301060000000001,0.5301060000000001,,0.059137999999999996,0.059137999999999996,0.059137999999999996,0.059137999999999996,,0.08433500000000001,0.08433500000000001,0.08433500000000001,,
real madrid,5,['Location'],['City'],['NONE'],['NONE'],0.186641,0.5384760000000001,0.24009299999999997,0.3159932,0.14419231918240308,['negative' 'neutral' 'positive'],-0.70985,0.150418,-0.11874000000000001,-0.2773838,0.4056554055848387,0.079667,0.478462,0.313566,0.3061022,0.14492644036268884,0.024975,0.27221599999999996,0.09250599999999999,0.1247082,0.09700345262772866,0.042427,0.6135729999999999,0.327344,0.3253158,0.2059098918816189,0.077635,0.30299499999999996,0.181313,0.17418459999999997,0.0858871464789697,0.120229,0.44330699999999995,0.18825899999999998,,0.12463654715892925
redentor catalunya,1,['Person'],['NONE'],['NONE'],['NONE'],0.557917,0.557917,0.557917,0.557917,,['neutral'],0.0,0.0,0.0,0.0,,0.139307,0.139307,0.139307,0.139307,,0.08248,0.08248,0.08248,0.08248,,0.19836099999999998,0.19836099999999998,0.19836099999999998,0.19836099999999998,,0.092968,0.092968,0.092968,0.092968,,0.07836,0.07836,0.07836,,
reese,1,['Person'],['NONE'],['NONE'],['NONE'],0.397975,0.397975,0.397975,0.397975,,['positive'],0.642034,0.642034,0.642034,0.642034,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
region 's university,1,['Organization'],['NONE'],['NONE'],['NONE'],0.333212,0.333212,0.333212,0.333212,,['negative'],-0.326671,-0.326671,-0.326671,-0.326671,,0.138221,0.138221,0.138221,0.138221,,0.48698800000000003,0.48698800000000003,0.48698800000000003,0.48698800000000003,,0.183942,0.183942,0.183942,0.183942,,0.304604,0.304604,0.304604,0.304604,,0.143066,0.143066,0.143066,,
regional catalonia,1,['Location'],['Region'],['NONE'],['NONE'],0.840362,0.840362,0.840362,0.840362,,['neutral'],0.0,0.0,0.0,0.0,,0.474828,0.474828,0.474828,0.474828,,0.153881,0.153881,0.153881,0.153881,,0.262058,0.262058,0.262058,0.262058,,0.061844,0.061844,0.061844,0.061844,,0.09222000000000001,0.09222000000000001,0.09222000000000001,,
regional force madrid,1,['Organization'],['NONE'],['NONE'],['NONE'],0.46617200000000003,0.46617200000000003,0.46617200000000003,0.46617200000000003,,['neutral'],0.0,0.0,0.0,0.0,,0.335328,0.335328,0.335328,0.335328,,0.23408600000000002,0.23408600000000002,0.23408600000000002,0.23408600000000002,,0.094326,0.094326,0.094326,0.094326,,0.112408,0.112408,0.112408,0.112408,,0.139871,0.139871,0.139871,,
regional government,2,['Organization'],['NONE'],['NONE'],['NONE'],0.19353599999999999,0.42476800000000003,0.309152,0.309152,0.1635057152273278,['negative' 'neutral'],-0.366116,0.0,-0.183058,-0.183058,0.258883106300894,0.188722,0.357352,0.273037,0.273037,0.11923941651148752,0.117954,0.168982,0.14346799999999998,0.14346799999999998,0.03608224483038714,0.057316999999999986,0.07510900000000001,0.066213,0.066213,0.01258084385087107,0.20264400000000002,0.422497,0.31257050000000003,0.31257050000000003,0.155459547164206,0.245619,0.36889099999999997,0.307255,,0.08716646713042805
regional government of catalonia,2,['Organization'],['NONE'],['NONE'],['NONE'],0.32566100000000003,0.756703,0.541182,0.541182,0.3047927211762118,['neutral'],0.0,0.0,0.0,0.0,0.0,0.080313,0.632184,0.35624849999999997,0.35624849999999997,0.39023172644020115,0.082661,0.279943,0.181302,0.181302,0.13949944000604447,0.061714,0.5045729999999999,0.2831435,0.2831435,0.3131486020094932,0.02384,0.251893,0.1378665,0.1378665,0.16125782276993572,0.028231,0.365029,0.19663,,0.23815214969006682
regional national,1,['Organization'],['NONE'],['NONE'],['NONE'],0.245245,0.245245,0.245245,0.245245,,['neutral'],0.0,0.0,0.0,0.0,,0.36113,0.36113,0.36113,0.36113,,0.074866,0.074866,0.074866,0.074866,,0.126594,0.126594,0.126594,0.126594,,0.21373699999999998,0.21373699999999998,0.21373699999999998,0.21373699999999998,,0.378222,0.378222,0.378222,,
regional parliament,4,['Organization'],['NONE'],['NONE'],['NONE'],0.247766,0.555595,0.4166445,0.4091625,0.12610531936573227,['neutral' 'negative'],-0.655208,0.0,0.0,-0.163802,0.327604,0.131955,0.6680619999999999,0.370235,0.38512175000000004,0.2208776985790628,0.026349,0.127911,0.061522,0.069326,0.04254855417050032,0.012662,0.71705,0.11038500000000001,0.23762049999999996,0.32293425180212765,0.013585,0.126392,0.1009485,0.0854685,0.049795726085009887,0.100467,0.387596,0.21287499999999998,,0.145121300727759
regional police,4,['Organization'],['NONE'],['NONE'],['NONE'],0.235699,0.5081289999999999,0.377484,0.374699,0.11702933251682388,['neutral' 'negative'],-0.815074,0.0,-0.3537775,-0.38065725,0.3483724745588405,0.234355,0.474858,0.41977,0.38718825000000007,0.10650781311676936,0.214263,0.29667899999999997,0.2757695,0.26562025,0.035646646605957184,0.035166,0.23941500000000002,0.0934635,0.115377,0.08733385447045532,0.107928,0.383228,0.196466,0.22102200000000002,0.11779994608940476,0.09997400000000001,0.336524,0.3233455,,0.11415583306274804
republic of catalonia,3,['Organization'],['NONE'],['NONE'],['NONE'],0.298067,0.5490079999999999,0.40171100000000004,0.41626199999999997,0.12610172509129283,['neutral' 'negative'],-0.248585,0.0,0.0,-0.08286166666666667,0.14352061666650312,0.195428,0.604412,0.238979,0.346273,0.22461295575055323,0.115121,0.315224,0.224892,0.21841233333333332,0.10020874319306343,0.15809600000000001,0.464739,0.185086,0.269307,0.16978623322578307,0.059612,0.100521,0.08089500000000001,0.08034266666666667,0.02046009223667707,0.11097699999999999,0.19012,0.1738,,0.041786533273292736
respective national federation,1,['Organization'],['NONE'],['NONE'],['NONE'],0.24021599999999999,0.24021599999999999,0.24021599999999999,0.24021599999999999,,['neutral'],0.0,0.0,0.0,0.0,,0.278852,0.278852,0.278852,0.278852,,0.021265,0.021265,0.021265,0.021265,,0.375886,0.375886,0.375886,0.375886,,0.127423,0.127423,0.127423,0.127423,,0.10388900000000001,0.10388900000000001,0.10388900000000001,,
richard case,1,['Person'],['ComicBookCreator'],['http://dbpedia.org/resource/Richard_Case'],['http://en.wikipedia.org/wiki/Richard_Case'],0.6661699999999999,0.6661699999999999,0.6661699999999999,0.6661699999999999,,['positive'],0.554585,0.554585,0.554585,0.554585,,0.12111199999999996,0.12111199999999996,0.12111199999999996,0.12111199999999996,,0.012176000000000001,0.012176000000000001,0.012176000000000001,0.012176000000000001,,0.703529,0.703529,0.703529,0.703529,,0.129451,0.129451,0.129451,0.129451,,0.060279,0.060279,0.060279,,
richard nixon,1,['Person'],"['FilmCharacter, MusicalArtist, Politician, President, Appointer, MilitaryCommander, MilitaryPerson, PoliticalAppointer, TVPersonality, U.S.Congressperson, USPresident, USVicePresident, FilmActor, TVActor']",['http://dbpedia.org/resource/Richard_Nixon'],['http://en.wikipedia.org/wiki/Richard_Nixon'],0.282623,0.282623,0.282623,0.282623,,['neutral'],0.0,0.0,0.0,0.0,,0.6280279999999999,0.6280279999999999,0.6280279999999999,0.6280279999999999,,0.09151000000000001,0.09151000000000001,0.09151000000000001,0.09151000000000001,,0.135046,0.135046,0.135046,0.135046,,0.10271199999999996,0.10271199999999996,0.10271199999999996,0.10271199999999996,,0.118449,0.118449,0.118449,,
rise,1,['Person'],['NONE'],['NONE'],['NONE'],0.35823499999999997,0.35823499999999997,0.35823499999999997,0.35823499999999997,,['neutral'],0.0,0.0,0.0,0.0,,0.294216,0.294216,0.294216,0.294216,,0.167408,0.167408,0.167408,0.167408,,0.20388199999999998,0.20388199999999998,0.20388199999999998,0.20388199999999998,,0.11483900000000001,0.11483900000000001,0.11483900000000001,0.11483900000000001,,0.20819400000000002,0.20819400000000002,0.20819400000000002,,
river college,1,['Organization'],['NONE'],['NONE'],['NONE'],0.841899,0.841899,0.841899,0.841899,,['negative'],-0.462913,-0.462913,-0.462913,-0.462913,,0.301925,0.301925,0.301925,0.301925,,0.18704300000000001,0.18704300000000001,0.18704300000000001,0.18704300000000001,,0.281471,0.281471,0.281471,0.281471,,0.046227,0.046227,0.046227,0.046227,,0.24138400000000002,0.24138400000000002,0.24138400000000002,,
rob,1,['Person'],['NONE'],['NONE'],['NONE'],0.20152799999999998,0.20152799999999998,0.20152799999999998,0.20152799999999998,,['negative'],-0.410789,-0.410789,-0.410789,-0.410789,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
robbie karen,1,['Person'],['NONE'],['NONE'],['NONE'],0.188177,0.188177,0.188177,0.188177,,['neutral'],0.0,0.0,0.0,0.0,,0.144548,0.144548,0.144548,0.144548,,0.087573,0.087573,0.087573,0.087573,,0.185315,0.185315,0.185315,0.185315,,0.090723,0.090723,0.090723,0.090723,,0.077654,0.077654,0.077654,,
roberto,1,['Person'],['NONE'],['NONE'],['NONE'],0.25485599999999997,0.25485599999999997,0.25485599999999997,0.25485599999999997,,['negative'],-0.40124499999999996,-0.40124499999999996,-0.40124499999999996,-0.40124499999999996,,0.562208,0.562208,0.562208,0.562208,,0.179517,0.179517,0.179517,0.179517,,0.158532,0.158532,0.158532,0.158532,,0.135768,0.135768,0.135768,0.135768,,0.10383099999999999,0.10383099999999999,0.10383099999999999,,
rocco,3,['Person'],['NONE'],['NONE'],['NONE'],0.2260530000000001,0.874158,0.482044,0.5274183333333333,0.3264263245363849,['negative' 'neutral'],-0.77049,0.0,-0.433487,-0.4013256666666667,0.38625053209844684,0.22804899999999997,0.404888,0.325325,0.31942066666666663,0.0885672278234638,0.078737,0.281898,0.119425,0.16002,0.1074921555230892,0.113048,0.6209819999999999,0.196526,0.3101853333333333,0.2723748705907601,0.036551,0.4225640000000001,0.215356,0.22482366666666667,0.19318058022568768,0.081818,0.179626,0.112818,,0.049984520483845794
roger amigos,1,['Location'],['City'],['NONE'],['NONE'],0.31201799999999996,0.31201799999999996,0.31201799999999996,0.31201799999999996,,['negative'],-0.293927,-0.293927,-0.293927,-0.293927,,0.07584400000000001,0.07584400000000001,0.07584400000000001,0.07584400000000001,,0.09740900000000001,0.09740900000000001,0.09740900000000001,0.09740900000000001,,0.420058,0.420058,0.420058,0.420058,,0.08164099999999999,0.08164099999999999,0.08164099999999999,0.08164099999999999,,0.392119,0.392119,0.392119,,
romagna high school,1,['Organization'],['NONE'],['NONE'],['NONE'],0.267106,0.267106,0.267106,0.267106,,['negative'],-0.4758979999999999,-0.4758979999999999,-0.4758979999999999,-0.4758979999999999,,0.22127199999999997,0.22127199999999997,0.22127199999999997,0.22127199999999997,,0.459084,0.459084,0.459084,0.459084,,0.428242,0.428242,0.428242,0.428242,,0.510617,0.510617,0.510617,0.510617,,0.571157,0.571157,0.571157,,
rome,3,['Location'],['City' 'Country'],"['http://dbpedia.org/resource/Rome,_Adams_County,_Wisconsin' 'NONE']","['http://en.wikipedia.org/wiki/Rome,_Adams_County,_Wisconsin' 'NONE']",0.136249,0.48151499999999997,0.18981099999999998,0.26919166666666666,0.18581743828105404,['negative' 'positive' 'neutral'],-0.487372,0.624445,0.0,0.045691,0.557315001577205,0.14540999999999998,0.281407,0.239602,0.2221396666666667,0.06965985799822834,0.045725999999999996,0.141241,0.046058999999999996,0.07767533333333333,0.05504973393517297,0.220173,0.531296,0.440213,0.3972273333333333,0.15995376186990204,0.019721000000000002,0.155127,0.11031600000000001,0.09505466666666666,0.06898099325418076,0.097925,0.177042,0.114141,,0.041791135714806
romeo,1,['Person'],['NONE'],['NONE'],['NONE'],0.7352489999999999,0.7352489999999999,0.7352489999999999,0.7352489999999999,,['negative'],-0.49869600000000003,-0.49869600000000003,-0.49869600000000003,-0.49869600000000003,,0.220492,0.220492,0.220492,0.220492,,0.15326099999999998,0.15326099999999998,0.15326099999999998,0.15326099999999998,,0.105428,0.105428,0.105428,0.105428,,0.07291,0.07291,0.07291,0.07291,,0.053530999999999995,0.053530999999999995,0.053530999999999995,,
ron,1,['Person'],['NONE'],['NONE'],['NONE'],0.475077,0.475077,0.475077,0.475077,,['neutral'],0.0,0.0,0.0,0.0,,0.261356,0.261356,0.261356,0.261356,,0.274304,0.274304,0.274304,0.274304,,0.232364,0.232364,0.232364,0.232364,,0.07725499999999999,0.07725499999999999,0.07725499999999999,0.07725499999999999,,0.123921,0.123921,0.123921,,
ron casals,1,['Person'],['NONE'],['NONE'],['NONE'],0.5988060000000001,0.5988060000000001,0.5988060000000001,0.5988060000000001,,['neutral'],0.0,0.0,0.0,0.0,,0.250324,0.250324,0.250324,0.250324,,0.090931,0.090931,0.090931,0.090931,,0.356005,0.356005,0.356005,0.356005,,0.123951,0.123951,0.123951,0.123951,,0.177395,0.177395,0.177395,,
ronaldo,1,['Person'],"['FootballPlayer, OlympicAthlete, FilmActor, TVActor']",['http://dbpedia.org/resource/Ronaldo'],['http://en.wikipedia.org/wiki/Ronaldo'],0.305207,0.305207,0.305207,0.305207,,['negative'],-0.5572020000000001,-0.5572020000000001,-0.5572020000000001,-0.5572020000000001,,0.563876,0.563876,0.563876,0.563876,,0.139728,0.139728,0.139728,0.139728,,0.024841,0.024841,0.024841,0.024841,,0.028444999999999998,0.028444999999999998,0.028444999999999998,0.028444999999999998,,0.433278,0.433278,0.433278,,
ronnie,1,['Person'],['NONE'],['NONE'],['NONE'],0.197251,0.197251,0.197251,0.197251,,['positive'],0.49584300000000003,0.49584300000000003,0.49584300000000003,0.49584300000000003,,0.24376799999999998,0.24376799999999998,0.24376799999999998,0.24376799999999998,,0.14344400000000002,0.14344400000000002,0.14344400000000002,0.14344400000000002,,0.279777,0.279777,0.279777,0.279777,,0.172519,0.172519,0.172519,0.172519,,0.031592,0.031592,0.031592,,
rosie o'donnell,1,['Person'],"['Actor, MusicalArtist, AwardNominee, AwardWinner, BroadcastArtist, Celebrity, FilmActor, FilmProducer, MusicalGroupMember, TVActor, TVPersonality, TVProducer, FilmWriter']","[""http://dbpedia.org/resource/Rosie_O'Donnell""]","[""http://en.wikipedia.org/wiki/Rosie_O'Donnell""]",0.467654,0.467654,0.467654,0.467654,,['negative'],-0.734215,-0.734215,-0.734215,-0.734215,,0.19529200000000002,0.19529200000000002,0.19529200000000002,0.19529200000000002,,0.02147,0.02147,0.02147,0.02147,,0.195268,0.195268,0.195268,0.195268,,0.191946,0.191946,0.191946,0.191946,,0.367738,0.367738,0.367738,,
rousillion,1,['Location'],['City'],['NONE'],['NONE'],0.166411,0.166411,0.166411,0.166411,,['neutral'],0.0,0.0,0.0,0.0,,0.339967,0.339967,0.339967,0.339967,,0.155031,0.155031,0.155031,0.155031,,0.062776,0.062776,0.062776,0.062776,,0.388387,0.388387,0.388387,0.388387,,0.065055,0.065055,0.065055,,
rudolph,1,['Person'],['NONE'],['NONE'],['NONE'],0.255825,0.255825,0.255825,0.255825,,['positive'],0.529866,0.529866,0.529866,0.529866,,0.16203399999999998,0.16203399999999998,0.16203399999999998,0.16203399999999998,,0.057816,0.057816,0.057816,0.057816,,0.4515810000000001,0.4515810000000001,0.4515810000000001,0.4515810000000001,,0.155589,0.155589,0.155589,0.155589,,0.057019000000000014,0.057019000000000014,0.057019000000000014,,
rune,1,['Person'],['NONE'],['NONE'],['NONE'],0.382633,0.382633,0.382633,0.382633,,['negative'],-0.765388,-0.765388,-0.765388,-0.765388,,0.575466,0.575466,0.575466,0.575466,,0.21134499999999998,0.21134499999999998,0.21134499999999998,0.21134499999999998,,0.014446,0.014446,0.014446,0.014446,,0.177052,0.177052,0.177052,0.177052,,0.37049299999999996,0.37049299999999996,0.37049299999999996,,
rupert,1,['Person'],['NONE'],['NONE'],['NONE'],0.18797,0.18797,0.18797,0.18797,,['positive'],0.677512,0.677512,0.677512,0.677512,,0.394196,0.394196,0.394196,0.394196,,0.118621,0.118621,0.118621,0.118621,,0.31907800000000003,0.31907800000000003,0.31907800000000003,0.31907800000000003,,0.101743,0.101743,0.101743,0.101743,,0.133704,0.133704,0.133704,,
russia,6,['Location'],"['GovernmentalJurisdiction, Kingdom, AwardPresentingOrganization, FilmFestivalFocus, Country'
 'Country']","['http://dbpedia.org/resource/Poland' 'NONE'
 'http://dbpedia.org/resource/Russia']","['http://en.wikipedia.org/wiki/Poland' 'NONE'
 'http://en.wikipedia.org/wiki/Russia']",0.12091099999999999,0.416824,0.25624,0.27426849999999997,0.1140220444664101,['neutral' 'negative'],-0.46952,0.0,-0.1553695,-0.19552866666666668,0.21999982961781284,0.184868,0.687467,0.3692055,0.41811033333333336,0.2338024882636339,0.068165,0.207161,0.125569,0.12833666666666665,0.053249199481932755,0.030583,0.367532,0.1347725,0.18358083333333333,0.14208045997872706,0.06828300000000001,0.253056,0.1643455,0.1616655,0.0824857441276976,0.041926,0.339893,0.25040549999999995,,0.11909608872740814
russia schumacher sushi,1,['Company'],['NONE'],['NONE'],['NONE'],0.9159799999999999,0.9159799999999999,0.9159799999999999,0.9159799999999999,,['positive'],0.960774,0.960774,0.960774,0.960774,,0.15625999999999998,0.15625999999999998,0.15625999999999998,0.15625999999999998,,0.218454,0.218454,0.218454,0.218454,,0.287047,0.287047,0.287047,0.287047,,0.036672,0.036672,0.036672,0.036672,,0.026194,0.026194,0.026194,,
rutan,1,['Organization'],['NONE'],['NONE'],['NONE'],0.227609,0.227609,0.227609,0.227609,,['negative'],-0.526583,-0.526583,-0.526583,-0.526583,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
rutgers university,2,['Facility' 'Organization'],"['NONE' 'Location, AcademicInstitution, CollegeUniversity, University']",['NONE' 'http://dbpedia.org/resource/Rutgers_University'],['NONE' 'http://en.wikipedia.org/wiki/Rutgers_University'],0.213475,0.250959,0.232217,0.232217,0.026505190585996537,['negative' 'neutral'],-0.575662,0.0,-0.287831,-0.287831,0.40705450387141034,0.499737,0.499737,0.499737,0.499737,0.0,0.187117,0.187117,0.187117,0.187117,0.0,0.131662,0.131662,0.131662,0.131662,0.0,0.17236600000000002,0.17236600000000002,0.17236600000000002,0.17236600000000002,0.0,0.29892399999999997,0.29892399999999997,0.29892399999999997,,0.0
rwanda,1,['Location'],"['GovernmentalJurisdiction, BoardMember, Country']",['http://dbpedia.org/resource/Rwanda'],['http://en.wikipedia.org/wiki/Rwanda'],0.25046599999999997,0.25046599999999997,0.25046599999999997,0.25046599999999997,,['negative'],-0.44564899999999996,-0.44564899999999996,-0.44564899999999996,-0.44564899999999996,,0.608412,0.608412,0.608412,0.608412,,0.16137200000000002,0.16137200000000002,0.16137200000000002,0.16137200000000002,,0.12469200000000001,0.12469200000000001,0.12469200000000001,0.12469200000000001,,0.20392000000000002,0.20392000000000002,0.20392000000000002,0.20392000000000002,,0.099866,0.099866,0.099866,,
sabadell banco sabadell,1,['Company'],['NONE'],['NONE'],['NONE'],0.905267,0.905267,0.905267,0.905267,,['neutral'],0.0,0.0,0.0,0.0,,0.256885,0.256885,0.256885,0.256885,,0.053109,0.053109,0.053109,0.053109,,0.199413,0.199413,0.199413,0.199413,,0.135581,0.135581,0.135581,0.135581,,0.0046159999999999994,0.0046159999999999994,0.0046159999999999994,,
saint jordi,1,['Person'],['NONE'],['NONE'],['NONE'],0.536907,0.536907,0.536907,0.536907,,['negative'],-0.5627489999999999,-0.5627489999999999,-0.5627489999999999,-0.5627489999999999,,0.080041,0.080041,0.080041,0.080041,,0.044336,0.044336,0.044336,0.044336,,0.437488,0.437488,0.437488,0.437488,,0.157057,0.157057,0.157057,0.157057,,0.355,0.355,0.355,,
salvador,1,['Person'],['NONE'],['NONE'],['NONE'],0.190135,0.190135,0.190135,0.190135,,['positive'],0.765385,0.765385,0.765385,0.765385,,0.046987,0.046987,0.046987,0.046987,,0.04543,0.04543,0.04543,0.04543,,0.628174,0.628174,0.628174,0.628174,,0.304037,0.304037,0.304037,0.304037,,0.049858,0.049858,0.049858,,
salvador allende,1,['Person'],"['Physician, Politician, President']",['http://dbpedia.org/resource/Salvador_Allende'],['http://en.wikipedia.org/wiki/Salvador_Allende'],0.317625,0.317625,0.317625,0.317625,,['neutral'],0.0,0.0,0.0,0.0,,0.6280279999999999,0.6280279999999999,0.6280279999999999,0.6280279999999999,,0.09151000000000001,0.09151000000000001,0.09151000000000001,0.09151000000000001,,0.135046,0.135046,0.135046,0.135046,,0.10271199999999996,0.10271199999999996,0.10271199999999996,0.10271199999999996,,0.118449,0.118449,0.118449,,
salvador dali,1,['Person'],"['Illustrator, VisualArtist, FilmActor, FilmWriter']",['http://dbpedia.org/resource/Salvador_Dalí'],['http://en.wikipedia.org/wiki/Salvador_Dalí'],0.121369,0.121369,0.121369,0.121369,,['positive'],0.705384,0.705384,0.705384,0.705384,,0.075148,0.075148,0.075148,0.075148,,0.037334,0.037334,0.037334,0.037334,,0.787583,0.787583,0.787583,0.787583,,0.050559,0.050559,0.050559,0.050559,,0.028044,0.028044,0.028044,,
samuel adams,1,['Person'],['NONE'],['NONE'],['NONE'],0.740421,0.740421,0.740421,0.740421,,['positive'],0.384488,0.384488,0.384488,0.384488,,0.26042,0.26042,0.26042,0.26042,,0.232292,0.232292,0.232292,0.232292,,0.114922,0.114922,0.114922,0.114922,,0.296162,0.296162,0.296162,0.296162,,0.314137,0.314137,0.314137,,
san andreas,1,['Location'],['City'],"['http://dbpedia.org/resource/San_Andreas,_California']","['http://en.wikipedia.org/wiki/San_Andreas,_California']",0.306699,0.306699,0.306699,0.306699,,['neutral'],0.0,0.0,0.0,0.0,,0.086336,0.086336,0.086336,0.086336,,0.08277899999999999,0.08277899999999999,0.08277899999999999,0.08277899999999999,,0.157585,0.157585,0.157585,0.157585,,0.12190799999999999,0.12190799999999999,0.12190799999999999,0.12190799999999999,,0.084765,0.084765,0.084765,,
san antonio,2,['Location'],['City'],['http://dbpedia.org/resource/Sant_Antoni_de_Portmany'],['http://en.wikipedia.org/wiki/Sant_Antoni_de_Portmany'],0.26356,0.26374000000000003,0.26365000000000005,0.26365000000000005,0.0001272792206135881,['neutral'],0.0,0.0,0.0,0.0,0.0,0.316231,0.316231,0.316231,0.316231,0.0,0.010576,0.010576,0.010576,0.010576,0.0,0.159144,0.159144,0.159144,0.159144,0.0,0.018352,0.018352,0.018352,0.018352,0.0,0.025034999999999998,0.025034999999999998,0.025034999999999998,,0.0
san francisco,1,['Location'],"['PoliticalDistrict, AdministrativeDivision, GovernmentalJurisdiction, PlaceWithNeighborhoods, USCounty, FilmScreeningVenue, City']",['http://dbpedia.org/resource/San_Francisco'],['http://en.wikipedia.org/wiki/San_Francisco'],0.545931,0.545931,0.545931,0.545931,,['negative'],-0.8689549999999999,-0.8689549999999999,-0.8689549999999999,-0.8689549999999999,,0.26098299999999997,0.26098299999999997,0.26098299999999997,0.26098299999999997,,0.06189400000000001,0.06189400000000001,0.06189400000000001,0.06189400000000001,,0.138959,0.138959,0.138959,0.138959,,0.363242,0.363242,0.363242,0.363242,,0.150198,0.150198,0.150198,,
san juan,1,['Location'],['City'],"['http://dbpedia.org/resource/San_Juan,_Puerto_Rico']","['http://en.wikipedia.org/wiki/San_Juan,_Puerto_Rico']",0.254762,0.254762,0.254762,0.254762,,['neutral'],0.0,0.0,0.0,0.0,,0.179976,0.179976,0.179976,0.179976,,0.079761,0.079761,0.079761,0.079761,,0.464869,0.464869,0.464869,0.464869,,0.036323,0.036323,0.036323,0.036323,,0.34643,0.34643,0.34643,,
san pedro de toriello,1,['Location'],['City'],['NONE'],['NONE'],0.180588,0.180588,0.180588,0.180588,,['neutral'],0.0,0.0,0.0,0.0,,0.378452,0.378452,0.378452,0.378452,,0.09278,0.09278,0.09278,0.09278,,0.418127,0.418127,0.418127,0.418127,,0.06241,0.06241,0.06241,0.06241,,0.020895,0.020895,0.020895,,
